event_id,menu_hint,event_name,event_dt,selection_id,selection_name,win_lose,bsp,ppwap,morningwap,ppmax,ppmin,ipmax,ipmin,morningtradedvol,pptradedvol,iptradedvol
245525895,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 06:00,73677234,5. Edzel,1,1.30145086,1.0000,1.1595,1.00,1001.00,1.00,1001.00,3329.53,0.00,0.00
245584604,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 08:25,42146950,10. Whiskey Cavalier,0,7.40000000,1.0000,1.1438,1.00,1001.00,1.00,1001.00,13.72,0.00,0.00
245584649,Redcliffe (AUS) 14th Jul,To Be Placed,14-07-2025 11:09,48737770,5. Fancy Like Barbie,0,1.83000000,1.0000,1.5264,1.00,1001.00,1.00,1001.00,156.28,0.00,0.00
245525911,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 07:00,85854866,15. Odyssey Arrow,0,100.00000000,1.0000,45.6598,1.00,1001.00,1.00,1001.00,20.67,0.00,0.00
245555156,Scone (AUS) 14th Jul,To Be Placed,14-07-2025 04:35,79022331,9. Lily Darling,0,4.53848000,1.0000,2.2248,1.00,1001.00,1.00,1001.00,27.89,0.00,0.00
245584641,Redcliffe (AUS) 14th Jul,To Be Placed,14-07-2025 09:03,78584148,6. Pennie Packer,1,5.97235594,1.0000,2.9737,1.00,1001.00,1.00,1001.00,24.62,0.00,0.00
245586715,Pinjarra (AUS) 14th Jul,To Be Placed,14-07-2025 05:45,18165509,3. Tellmetoattack,0,2.02000000,1.0000,1.6438,1.00,1001.00,1.00,1001.00,341.31,0.00,0.00
245586659,Globe Derby (AUS) 14th Jul,To Be Placed,14-07-2025 06:13,58102497,2. Our Wantsnneeds,1,7.40000000,1.0000,2.5505,1.00,1001.00,1.00,1001.00,8.37,0.00,0.00
245556156,Mount Isa (AUS) 14th Jul,To Be Placed,14-07-2025 06:45,85813990,3. Polly Hoffa,0,6.40000000,1.0000,5.5619,1.00,1001.00,1.00,1001.00,466.85,0.00,0.00
245584592,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 06:03,38835890,5. What For,0,3.80000000,1.0000,1.1680,1.00,1001.00,1.00,1001.00,15.00,0.00,0.00
245584586,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 04:50,60452394,1. Ewing,1,4.14282185,1.0000,2.3666,1.00,1001.00,1.00,1001.00,43.03,0.00,0.00
245584633,Hamilton (AUS) 14th Jul,To Be Placed,14-07-2025 05:53,35608396,2. Wow You Can Dance,0,22.72651486,1.0000,14.4174,1.00,1001.00,1.00,1001.00,27.86,0.00,0.00
245584647,Redcliffe (AUS) 14th Jul,To Be Placed,14-07-2025 10:41,40750147,3. Outer Change,1,3.74476673,1.0000,3.3170,1.00,1001.00,1.00,1001.00,468.95,0.00,0.00
245586663,Globe Derby (AUS) 14th Jul,To Be Placed,14-07-2025 07:23,48470444,9. Giftedfromtheheart,0,30.00000000,1.0000,3.0553,1.00,1001.00,1.00,1001.00,44.44,0.00,0.00
245556131,Mount Isa (AUS) 14th Jul,To Be Placed,14-07-2025 03:40,76706057,5. Up To Us,0,2.52000000,1.0000,1.9740,1.00,1001.00,1.00,1001.00,238.88,0.00,0.00
245584595,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 06:40,71687152,3. Sapphiresndiamonds,0,2.24000000,1.0000,1.9834,1.00,1001.00,1.00,1001.00,111.14,0.00,0.00
245584635,Hamilton (AUS) 14th Jul,To Be Placed,14-07-2025 06:33,35090171,6. Amore Rock,0,10.50000000,1.0000,3.8794,1.00,1001.00,1.00,1001.00,4.58,0.00,0.00
245584631,Hamilton (AUS) 14th Jul,To Be Placed,14-07-2025 05:17,67937958,2. Im Molly Malone,0,75.00000000,1.0000,22.2720,1.00,1001.00,1.00,1001.00,18.23,0.00,0.00
245556156,Mount Isa (AUS) 14th Jul,To Be Placed,14-07-2025 06:45,72199716,1. Heavenly Legend,1,1.21000000,1.0000,1.1541,1.00,1001.00,1.00,1001.00,2010.52,0.00,0.00
245586665,Globe Derby (AUS) 14th Jul,To Be Placed,14-07-2025 08:03,1384818,4. Magnetize,1,2.38000000,1.0000,2.1915,1.00,1001.00,1.00,1001.00,340.24,0.00,0.00
245555156,Scone (AUS) 14th Jul,To Be Placed,14-07-2025 04:35,78229882,4. Single Impact,0,18.85826625,1.0000,6.9563,1.00,1001.00,1.00,1001.00,21.04,0.00,0.00
245586659,Globe Derby (AUS) 14th Jul,To Be Placed,14-07-2025 06:13,41833043,3. Greers Legacy,0,3.00000000,1.0000,2.3429,1.00,1001.00,1.00,1001.00,116.93,0.00,0.00
245584601,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 07:55,23585013,3. Red Reactor,1,2.08693646,1.0000,1.8149,1.00,1001.00,1.00,1001.00,452.61,0.00,0.00
245584586,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 04:50,36709375,8. Affaire De Cover,0,1.92000000,1.0000,1.4758,1.00,1001.00,1.00,1001.00,162.66,0.00,0.00
245586653,Globe Derby (AUS) 14th Jul,To Be Placed,14-07-2025 04:23,41922029,4. Honeybun,0,3.40000000,1.0000,2.2930,1.00,1001.00,1.00,1001.00,39.25,0.00,0.00
245584635,Hamilton (AUS) 14th Jul,To Be Placed,14-07-2025 06:33,43970360,1. Goodtime Libby,1,2.68610727,1.0000,2.5478,1.00,1001.00,1.00,1001.00,392.16,0.00,0.00
245584641,Redcliffe (AUS) 14th Jul,To Be Placed,14-07-2025 09:03,53345664,7. Last Call,0,1.96243451,1.0000,1.7840,1.00,1001.00,1.00,1001.00,792.95,0.00,0.00
245555181,Scone (AUS) 14th Jul,To Be Placed,14-07-2025 07:40,51454840,14. War Wings,0,21.56593214,1.0000,11.7188,1.00,1001.00,1.00,1001.00,110.47,0.00,0.00
245555171,Scone (AUS) 14th Jul,To Be Placed,14-07-2025 06:25,77426798,4. Eighty Eight Stars,1,2.72000000,1.0000,2.1911,1.00,1001.00,1.00,1001.00,412.64,0.00,0.00
245586719,Pinjarra (AUS) 14th Jul,To Be Placed,14-07-2025 06:55,85030417,1. Three Flames,0,15.50000000,1.0000,9.0698,1.00,1001.00,1.00,1001.00,48.93,0.00,0.00
245586717,Pinjarra (AUS) 14th Jul,To Be Placed,14-07-2025 06:20,47281816,3. Elish Star,1,3.65000000,1.0000,2.6730,1.00,1001.00,1.00,1001.00,45.96,0.00,0.00
245525871,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 04:30,72240380,6. Missile Girl,1,1.82508992,1.0000,1.5659,1.00,1001.00,1.00,1001.00,1038.32,0.00,0.00
245584592,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 06:03,41009226,3. Dancing With My Ex,1,1.94000000,1.0000,1.1964,1.00,1001.00,1.00,1001.00,97.66,0.00,0.00
245586713,Pinjarra (AUS) 14th Jul,To Be Placed,14-07-2025 05:09,85827735,6. Crunchnsip,0,3.65000000,1.0000,2.7102,1.00,1001.00,1.00,1001.00,128.12,0.00,0.00
245584592,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 06:03,37290311,10. Fiftyshades Cresco,0,6.40000000,1.0000,3.6684,1.00,1001.00,1.00,1001.00,17.12,0.00,0.00
245584631,Hamilton (AUS) 14th Jul,To Be Placed,14-07-2025 05:17,42279645,8. My Darling Devine,0,6.39593552,1.0000,2.1865,1.00,1001.00,1.00,1001.00,44.94,0.00,0.00
245525911,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 07:00,57113321,4. Wealdstone,0,3.70000000,1.0000,2.6178,1.00,1001.00,1.00,1001.00,369.31,0.00,0.00
245525871,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 04:30,83378699,2. Country Blues,0,2.60465452,1.0000,2.1981,1.00,1001.00,1.00,1001.00,1041.83,0.00,0.00
245525911,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 07:00,76389511,11. Turntyne,0,21.00000000,1.0000,14.0169,1.00,1001.00,1.00,1001.00,118.31,0.00,0.00
245555181,Scone (AUS) 14th Jul,To Be Placed,14-07-2025 07:40,2666424,10. Sagaponack,0,3.04053990,1.0000,2.2808,1.00,1001.00,1.00,1001.00,1096.46,0.00,0.00
245556151,Mount Isa (AUS) 14th Jul,To Be Placed,14-07-2025 06:10,7280030,6. Santorini Sun,1,3.90000000,1.0000,3.1214,1.00,1001.00,1.00,1001.00,349.84,0.00,0.00
245555156,Scone (AUS) 14th Jul,To Be Placed,14-07-2025 04:35,61894856,8. Kaytee Bold,0,415.88678000,1.0000,23.6624,1.00,1001.00,1.00,1001.00,7.67,0.00,0.00
245556141,Mount Isa (AUS) 14th Jul,To Be Placed,14-07-2025 04:55,2212140,8. The Last Crusade,0,1.85552896,1.0000,1.6726,1.00,1001.00,1.00,1001.00,1721.79,0.00,0.00
245584649,Redcliffe (AUS) 14th Jul,To Be Placed,14-07-2025 11:09,25440880,9. Todays Hero,0,12.91210831,1.0000,11.0814,1.00,1001.00,1.00,1001.00,46.90,0.00,0.00
245586727,Pinjarra (AUS) 14th Jul,To Be Placed,14-07-2025 09:16,63403434,1. Soho Vesper Lind,0,2.33814371,1.0000,1.8528,1.00,1001.00,1.00,1001.00,220.70,0.00,0.00
245525919,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 07:30,39065201,4. Marlions Dream,0,2.74441547,1.0000,2.3717,1.00,1001.00,1.00,1001.00,914.25,0.00,0.00
245586657,Globe Derby (AUS) 14th Jul,To Be Placed,14-07-2025 05:38,73689270,3. Countess Crusoe,0,9.60000000,1.0000,4.0515,1.00,1001.00,1.00,1001.00,15.30,0.00,0.00
245584589,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 05:25,80185243,9. Longtan Viper,1,3.36436113,1.0000,2.0236,1.00,1001.00,1.00,1001.00,46.44,0.00,0.00
245525919,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 07:30,84696793,12. Two Sigma,1,5.82266400,1.0000,4.2171,1.00,1001.00,1.00,1001.00,377.79,0.00,0.00
245525871,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 04:30,85854833,14. Jewel Ben,0,29.00000000,1.0000,19.7793,1.00,1001.00,1.00,1001.00,78.03,0.00,0.00
245556156,Mount Isa (AUS) 14th Jul,To Be Placed,14-07-2025 06:45,75118990,7. Austral Diamond,0,5.50000000,1.0000,4.6481,1.00,1001.00,1.00,1001.00,454.47,0.00,0.00
245525895,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 06:00,85854859,13. Top Arctic,1,2.89607912,1.0000,2.8809,1.00,1001.00,1.00,1001.00,1854.28,0.00,0.00
245584637,Hamilton (AUS) 14th Jul,To Be Placed,14-07-2025 07:08,75638842,2. Huxham Chubb,1,1.99511037,1.0000,1.5388,1.00,1001.00,1.00,1001.00,211.51,0.00,0.00
245584643,Redcliffe (AUS) 14th Jul,To Be Placed,14-07-2025 09:38,12675247,5. So Bobs Your Uncle,0,3.67301833,1.0000,2.9795,1.00,1001.00,1.00,1001.00,52.93,0.00,0.00
245586727,Pinjarra (AUS) 14th Jul,To Be Placed,14-07-2025 09:16,55245114,10. Codename Marcus,1,2.09000000,1.0000,2.0790,1.00,1001.00,1.00,1001.00,170.32,0.00,0.00
245584627,Hamilton (AUS) 14th Jul,To Be Placed,14-07-2025 04:07,65832071,3. Salute To Sunny,0,11.00000000,1.0000,5.9299,1.00,1001.00,1.00,1001.00,21.61,0.00,0.00
245555146,Scone (AUS) 14th Jul,To Be Placed,14-07-2025 03:20,61407982,1. Im Done,1,4.90000000,1.0000,5.5292,1.00,1001.00,1.00,1001.00,277.59,0.00,0.00
245584639,Hamilton (AUS) 14th Jul,To Be Placed,14-07-2025 07:47,68158320,6. Cityidol,0,290.00000000,1.0000,37.1877,1.00,1001.00,1.00,1001.00,15.87,0.00,0.00
245584633,Hamilton (AUS) 14th Jul,To Be Placed,14-07-2025 05:53,27131677,5. Urbadboy,0,34.00000000,1.0000,14.5080,1.00,1001.00,1.00,1001.00,14.88,0.00,0.00
245584649,Redcliffe (AUS) 14th Jul,To Be Placed,14-07-2025 11:09,44536547,7. Dancin Dolly,0,7.20000000,1.0000,6.1237,1.00,1001.00,1.00,1001.00,340.82,0.00,0.00
245525895,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 06:00,82896211,11. Women In Uniform,0,2.32144620,1.0000,2.2038,1.00,1001.00,1.00,1001.00,1232.95,0.00,0.00
245584653,Redcliffe (AUS) 14th Jul,To Be Placed,14-07-2025 12:05,11533405,5. Batman Bart,1,1.82454892,1.0000,1.7158,1.00,1001.00,1.00,1001.00,27.19,0.00,0.00
245556161,Mount Isa (AUS) 14th Jul,To Be Placed,14-07-2025 07:20,74038911,11. Rogue N Ready,0,8.29563024,1.0000,5.2533,1.00,1001.00,1.00,1001.00,222.57,0.00,0.00
245525871,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 04:30,4051729,11. Ammo,0,4.90000000,1.0000,3.2703,1.00,1001.00,1.00,1001.00,357.44,0.00,0.00
245584592,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 06:03,20137684,8. All Star Magician,0,3.60000000,1.0000,3.0089,1.00,1001.00,1.00,1001.00,178.25,0.00,0.00
245586663,Globe Derby (AUS) 14th Jul,To Be Placed,14-07-2025 07:23,36610763,5. Kerala Star,0,2.69783851,1.0000,1.9525,1.00,1001.00,1.00,1001.00,123.81,0.00,0.00
245586659,Globe Derby (AUS) 14th Jul,To Be Placed,14-07-2025 06:13,77740084,8. Blazin Bella,0,7.20000000,1.0000,1.2874,1.00,1001.00,1.00,1001.00,6.68,0.00,0.00
245556131,Mount Isa (AUS) 14th Jul,To Be Placed,14-07-2025 03:40,85813986,9. Polly Rose,0,1.90000000,1.0000,1.9159,1.00,1001.00,1.00,1001.00,1923.03,0.00,0.00
245525911,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 07:00,72134475,9. Mystic Vamp,0,6.20000000,1.0000,4.3187,1.00,1001.00,1.00,1001.00,281.88,0.00,0.00
245586665,Globe Derby (AUS) 14th Jul,To Be Placed,14-07-2025 08:03,69648480,1. Clarenden Sakura,1,1.46000000,1.0000,1.1232,1.00,1001.00,1.00,1001.00,131.48,0.00,0.00
245584647,Redcliffe (AUS) 14th Jul,To Be Placed,14-07-2025 10:41,12827997,4. Courageous Leo,0,14.00000000,1.0000,10.8141,1.00,1001.00,1.00,1001.00,21.20,0.00,0.00
245586727,Pinjarra (AUS) 14th Jul,To Be Placed,14-07-2025 09:16,75720388,7. Mister MacEdon,0,7.80000000,1.0000,6.3998,1.00,1001.00,1.00,1001.00,52.89,0.00,0.00
245555176,Scone (AUS) 14th Jul,To Be Placed,14-07-2025 07:05,56904727,8. Hoo Haa,0,4.25874427,1.0000,3.3058,1.00,1001.00,1.00,1001.00,219.72,0.00,0.00
245586659,Globe Derby (AUS) 14th Jul,To Be Placed,14-07-2025 06:13,62065047,9. Caulonia Playboy,0,70.74963148,1.0000,5.0247,1.00,1001.00,1.00,1001.00,9.69,0.00,0.00
245586723,Pinjarra (AUS) 14th Jul,To Be Placed,14-07-2025 08:11,47905777,7. Soho Confidential,1,6.97944243,1.0000,7.0732,1.00,1001.00,1.00,1001.00,181.73,0.00,0.00
245584633,Hamilton (AUS) 14th Jul,To Be Placed,14-07-2025 05:53,72240176,6. We Favour Rosie,1,8.80000000,1.0000,5.2777,1.00,1001.00,1.00,1001.00,15.44,0.00,0.00
245556131,Mount Isa (AUS) 14th Jul,To Be Placed,14-07-2025 03:40,81562009,3. Outcast Soldier,1,2.10000000,1.0000,1.9446,1.00,1001.00,1.00,1001.00,980.25,0.00,0.00
245584604,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 08:25,67083272,6. American Hammer,0,2.64802972,1.0000,1.9796,1.00,1001.00,1.00,1001.00,150.50,0.00,0.00
245555146,Scone (AUS) 14th Jul,To Be Placed,14-07-2025 03:20,85282996,4. Diva Rouge,0,4.07063852,1.0000,3.1085,1.00,1001.00,1.00,1001.00,383.85,0.00,0.00
245586661,Globe Derby (AUS) 14th Jul,To Be Placed,14-07-2025 06:48,9497177,8. Luv Me Or Hate Me,1,9.23814285,1.0000,7.3983,1.00,1001.00,1.00,1001.00,45.16,0.00,0.00
245555181,Scone (AUS) 14th Jul,To Be Placed,14-07-2025 07:40,40273258,5. Manage The Cycle,1,1.50400815,1.0000,1.2990,1.00,1001.00,1.00,1001.00,1295.60,0.00,0.00
245586669,Globe Derby (AUS) 14th Jul,To Be Placed,14-07-2025 08:58,77730191,1. Parisian Bandit,0,1.14000000,1.0000,1.1150,1.00,1001.00,1.00,1001.00,857.89,0.00,0.00
245584589,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 05:25,61897271,7. Betting On Courage,0,11.00000000,1.0000,6.8349,1.00,1001.00,1.00,1001.00,25.64,0.00,0.00
245584629,Hamilton (AUS) 14th Jul,To Be Placed,14-07-2025 04:42,52900987,5. Daisy Bouchea,0,1.76000000,1.0000,1.6632,1.00,1001.00,1.00,1001.00,264.58,0.00,0.00
245586659,Globe Derby (AUS) 14th Jul,To Be Placed,14-07-2025 06:13,85827745,7. Winsome Bunny,1,1.23000000,1.0000,1.1615,1.00,1001.00,1.00,1001.00,206.14,0.00,0.00
245556136,Mount Isa (AUS) 14th Jul,To Be Placed,14-07-2025 04:20,77082517,5. Superstellar,1,9.40000000,1.0000,6.8721,1.00,1001.00,1.00,1001.00,108.09,0.00,0.00
245586719,Pinjarra (AUS) 14th Jul,To Be Placed,14-07-2025 06:55,85827738,12. Duncan Twentytwo,0,2.03000000,1.0000,2.0393,1.00,1001.00,1.00,1001.00,102.26,0.00,0.00
245525863,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 04:00,85854820,1. High Ambitions,0,9.82197759,1.0000,6.4688,1.00,1001.00,1.00,1001.00,155.36,0.00,0.00
245555151,Scone (AUS) 14th Jul,To Be Placed,14-07-2025 03:55,926311,1. Power Through,1,4.20000000,1.0000,4.0214,1.00,1001.00,1.00,1001.00,1338.60,0.00,0.00
245584601,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 07:55,43155110,9. Supersede,0,2.40000000,1.0000,1.4688,1.00,1001.00,1.00,1001.00,211.85,0.00,0.00
245584655,Redcliffe (AUS) 14th Jul,To Be Placed,14-07-2025 12:33,71122034,4. Tenggeri,0,3.45000000,1.0000,4.3999,1.00,1001.00,1.00,1001.00,0.58,0.00,0.00
245586729,Pinjarra (AUS) 14th Jul,To Be Placed,14-07-2025 09:51,55257188,8. Spinner Of Yarns,0,2.44000000,1.0000,2.3488,1.00,1001.00,1.00,1001.00,90.00,0.00,0.00
245584653,Redcliffe (AUS) 14th Jul,To Be Placed,14-07-2025 12:05,38544626,6. The Blue Wren,0,2.22000000,1.0000,2.3486,1.00,1001.00,1.00,1001.00,7.70,0.00,0.00
245586721,Pinjarra (AUS) 14th Jul,To Be Placed,14-07-2025 07:33,25192051,1. Sunshine Swift,0,2.04000000,1.0000,1.8138,1.00,1001.00,1.00,1001.00,327.69,0.00,0.00
245525871,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 04:30,75914444,5. Patyep,1,4.99676602,1.0000,3.5284,1.00,1001.00,1.00,1001.00,161.27,0.00,0.00
245555146,Scone (AUS) 14th Jul,To Be Placed,14-07-2025 03:20,85813731,3. Champagne Tonight,1,1.09692852,1.0000,1.0956,1.00,1001.00,1.00,1001.00,3106.27,0.00,0.00
245586663,Globe Derby (AUS) 14th Jul,To Be Placed,14-07-2025 07:23,41763007,7. Twin Connection,1,1.97000000,1.0000,1.9262,1.00,1001.00,1.00,1001.00,261.15,0.00,0.00
245584586,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 04:50,27541633,5. Valley Star,0,3.80000000,1.0000,3.2907,1.00,1001.00,1.00,1001.00,126.68,0.00,0.00
245584583,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 04:15,64721500,6. Hard Rock Angel,1,2.12000000,1.0000,2.1091,1.00,1001.00,1.00,1001.00,288.45,0.00,0.00
245525887,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 05:30,85854852,11. Cheron Finale,0,9.00000000,1.0000,7.9902,1.00,1001.00,1.00,1001.00,253.80,0.00,0.00
245556161,Mount Isa (AUS) 14th Jul,To Be Placed,14-07-2025 07:20,56016730,4. Last Ditch Effort,0,2.43142966,1.0000,2.2602,1.00,1001.00,1.00,1001.00,608.37,0.00,0.00
245584629,Hamilton (AUS) 14th Jul,To Be Placed,14-07-2025 04:42,63552903,2. Aldebaran Anton,1,5.20000000,1.0000,2.6864,1.00,1001.00,1.00,1001.00,191.38,0.00,0.00
245584627,Hamilton (AUS) 14th Jul,To Be Placed,14-07-2025 04:07,85815271,4. Keayang Minnesota,0,1.76000000,1.0000,1.3689,1.00,1001.00,1.00,1001.00,146.23,0.00,0.00
245555161,Scone (AUS) 14th Jul,To Be Placed,14-07-2025 05:10,85813739,4. Pop Quiz,0,7.24873803,1.0000,3.4651,1.00,1001.00,1.00,1001.00,109.85,0.00,0.00
245586659,Globe Derby (AUS) 14th Jul,To Be Placed,14-07-2025 06:13,80148258,6. Backpaddockjack,0,7.77788778,1.0000,3.4351,1.00,1001.00,1.00,1001.00,10.76,0.00,0.00
245584598,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 07:15,73759271,7. Lexus Lou,1,2.76000000,1.0000,2.7097,1.00,1001.00,1.00,1001.00,1067.49,0.00,0.00
245584641,Redcliffe (AUS) 14th Jul,To Be Placed,14-07-2025 09:03,60569834,8. Vincent Time,1,2.00000000,1.0000,1.3817,1.00,1001.00,1.00,1001.00,2860.95,0.00,0.00
245525927,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 08:00,68124650,6. Harpalee,1,1.60721035,1.0000,1.5248,1.00,1001.00,1.00,1001.00,2632.59,0.00,0.00
245555176,Scone (AUS) 14th Jul,To Be Placed,14-07-2025 07:05,85813744,9. Injair,0,3.20000000,1.0000,2.8363,1.00,1001.00,1.00,1001.00,630.99,0.00,0.00
245586729,Pinjarra (AUS) 14th Jul,To Be Placed,14-07-2025 09:51,41420180,2. Cohlin,0,2.32000000,1.0000,2.0627,1.00,1001.00,1.00,1001.00,263.02,0.00,0.00
245525919,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 07:30,85854869,14. Tuppence Hapenny,0,11.33428000,1.0000,5.8442,1.00,1001.00,1.00,1001.00,105.60,0.00,0.00
245584592,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 06:03,53346792,4. Birdy Gal,1,2.26000000,1.0000,1.8614,1.00,1001.00,1.00,1001.00,67.51,0.00,0.00
245584635,Hamilton (AUS) 14th Jul,To Be Placed,14-07-2025 06:33,36423955,4. Captain Wilson,0,89.67700288,1.0000,23.4981,1.00,1001.00,1.00,1001.00,2.69,0.00,0.00
245586671,Globe Derby (AUS) 14th Jul,To Be Placed,14-07-2025 09:26,59148742,3. Dreams Of Love,1,2.04000000,1.0000,1.8203,1.00,1001.00,1.00,1001.00,118.34,0.00,0.00
245584598,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 07:15,45737774,5. Wills Way,0,9.20000000,1.0000,7.0251,1.00,1001.00,1.00,1001.00,146.66,0.00,0.00
245525863,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 04:00,85854826,8. Miss Exceptional,0,55.00000000,1.0000,20.1771,1.00,1001.00,1.00,1001.00,43.12,0.00,0.00
245555146,Scone (AUS) 14th Jul,To Be Placed,14-07-2025 03:20,85180904,10. Vincetio,0,1.48000000,1.0000,1.3974,1.00,1001.00,1.00,1001.00,610.40,0.00,0.00
245556131,Mount Isa (AUS) 14th Jul,To Be Placed,14-07-2025 03:40,85017117,4. Monte Azul,0,22.00000000,1.0000,5.7508,1.00,1001.00,1.00,1001.00,30.50,0.00,0.00
245586725,Pinjarra (AUS) 14th Jul,To Be Placed,14-07-2025 08:46,66088983,1. Ruby Lou,1,1.39884015,1.0000,1.2330,1.00,1001.00,1.00,1001.00,1112.88,0.00,0.00
245586671,Globe Derby (AUS) 14th Jul,To Be Placed,14-07-2025 09:26,45376553,6. Quick Quaker,0,9.60000000,1.0000,10.5490,1.00,1001.00,1.00,1001.00,11.62,0.00,0.00
245584643,Redcliffe (AUS) 14th Jul,To Be Placed,14-07-2025 09:38,10933301,6. One Last Roll,0,1.47000000,1.0000,1.3058,1.00,1001.00,1.00,1001.00,412.91,0.00,0.00
245555161,Scone (AUS) 14th Jul,To Be Placed,14-07-2025 05:10,68157485,11. Daneway,0,80.00000000,1.0000,3.6749,1.00,1001.00,1.00,1001.00,42.79,0.00,0.00
245584583,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 04:15,82389442,7. Itz Trixton Time,0,2.48000000,1.0000,1.9544,1.00,1001.00,1.00,1001.00,134.82,0.00,0.00
245525903,Pakenham (AUS) 14th Jul,To Be Placed,14-07-2025 06:30,81747456,5. Vino Grande,0,2.77339012,1.0000,2.3645,1.00,1001.00,1.00,1001.00,933.22,0.00,0.00
245586653,Globe Derby (AUS) 14th Jul,To Be Placed,14-07-2025 04:23,37827570,6. Told You Twice,1,2.30000000,1.0000,1.9590,1.00,1001.00,1.00,1001.00,103.88,0.00,0.00
245555161,Scone (AUS) 14th Jul,To Be Placed,14-07-2025 05:10,43503744,9. Hot Wok,0,4.80000000,1.0000,3.2023,1.00,1001.00,1.00,1001.00,109.99,0.00,0.00
245556151,Mount Isa (AUS) 14th Jul,To Be Placed,14-07-2025 06:10,25792849,2. The Tyler,0,7.20000000,1.0000,6.3835,1.00,1001.00,1.00,1001.00,154.73,0.00,0.00
245586723,Pinjarra (AUS) 14th Jul,To Be Placed,14-07-2025 08:11,62669939,11. Ronald Scott,0,1.61000000,1.0000,1.4076,1.00,1001.00,1.00,1001.00,341.46,0.00,0.00
245586715,Pinjarra (AUS) 14th Jul,To Be Placed,14-07-2025 05:45,24796688,8. The Batmobile,1,6.60000000,1.0000,6.2873,1.00,1001.00,1.00,1001.00,150.70,0.00,0.00
245555176,Scone (AUS) 14th Jul,To Be Placed,14-07-2025 07:05,82818927,10. Brighella,0,5.30000000,1.0000,3.3229,1.00,1001.00,1.00,1001.00,69.06,0.00,0.00
245584595,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 06:40,85543986,7. Slyx,0,5.00000000,1.0000,3.4635,1.00,1001.00,1.00,1001.00,28.46,0.00,0.00
245584631,Hamilton (AUS) 14th Jul,To Be Placed,14-07-2025 05:17,28727800,5. Illawong Phoenix,1,1.17000000,1.0000,1.1537,1.00,1001.00,1.00,1001.00,163.36,0.00,0.00
245586665,Globe Derby (AUS) 14th Jul,To Be Placed,14-07-2025 08:03,1096578,2. Cornelia,0,2.32000000,1.0000,1.3290,1.00,1001.00,1.00,1001.00,52.56,0.00,0.00
245556156,Mount Isa (AUS) 14th Jul,To Be Placed,14-07-2025 06:45,72379083,9. Bitterblue,0,7.80000000,1.0000,5.2250,1.00,1001.00,1.00,1001.00,277.34,0.00,0.00
245584598,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 07:15,9420850,6. Racing Writer,0,4.70000000,1.0000,2.9724,1.00,1001.00,1.00,1001.00,59.37,0.00,0.00
245556156,Mount Isa (AUS) 14th Jul,To Be Placed,14-07-2025 06:45,56907400,8. Haveabeerforted,0,9.00000000,1.0000,7.9395,1.00,1001.00,1.00,1001.00,1960.50,0.00,0.00
245584595,Menangle (AUS) 14th Jul,To Be Placed,14-07-2025 06:40,23104857,10. Watch Me React,0,10.50000000,1.0000,8.7438,1.00,1001.00,1.00,1001.00,29.32,0.00,0.00
